ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
CEN17FA100,2/6/2017,GALVESTON, TX,29.239722,-94.990555,FATAL(1),DESTROYED,HELICOPTER,BELL,206B,1,0,2
WPR15FA045,11/21/2014,GARBERVILLE, CA,40.076667,-123.820556,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 24-250,1,0,0
CEN16FA087,1/14/2016,GARDEN CITY, TX,31.964167,-101.658611,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 22-108,1,0,0
CEN14LA211,4/22/2014,GARFIELD, KS,38.076389,-99.245,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 502B,1,0,0
ERA14LA329,7/5/2014,GASPORT, NY,43.181111,-78.556944,FATAL(1),SUBSTANTIAL,AIRPLANE,FLIGHT DESIGN GMBH,CT-SW 2006,1,0,0
CEN10LA129,2/27/2010,GATESVILLE, TX,31.233889,-94.75,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA-28-140,1,0,0
ERA16LA253,7/11/2016,GEORGETOWN, DE,38.6875,-75.359167,FATAL(1),NONE,HELICOPTER,BELL,429,1,0,3
ERA13FA340,7/29/2013,GEORGETOWN, SC,33.299444,-79.338611,FATAL(1),DESTROYED,AIRPLANE,FOLLAND AIRCRAFT CO LTD,GNAT T 1,1,0,0
CEN16FA083,1/12/2016,GILMER, TX,32.683889,-94.951111,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,0,1
WPR17FA029,11/25/2016,GLAMIS, CA,32.993611,-115.021945,FATAL(1),SUBSTANTIAL,AIRPLANE,BELLANCA,7GCAA,1,1,0
ANC13FA093,9/5/2013,GLENNALLEN, AK,62.534444,-147.609722,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,170B,1,0,0
ERA12FA412,6/25/2012,GOLD HILL, NC,35.516111,-80.303333,FATAL(1),SUBSTANTIAL,AIRPLANE,SOCATA,TB21,1,0,0
WPR20FA049,12/21/2019,GOODYEAR, AZ,33.397222,-112.398333,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,182,1,0,0
CEN19FA084,2/21/2019,GOSHEN, IN,41.527778,-85.757222,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA32R,1,0,0
CEN13FA045,11/4/2012,GOTHENBURG, NE,40.925556,-100.146389,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150F,1,0,0
ERA20FA088,1/27/2020,GRAFTON, WV,39.393055,-80.048889,FATAL(1),DESTROYED,AIRPLANE,AEROPRO CZ,A220,1,0,0
CEN20FA076,2/8/2020,GRANBURY, TX,32.444444,-97.816945,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,33,1,0,0
CEN10LA274,5/28/2010,GRANBURY, TX,32.353889,-97.676389,FATAL(1),SUBSTANTIAL,AIRPLANE,HENNEY MICHAEL A,VANS RV-6A,1,1,0
WPR11FA490,3/11/2011,GRAND CANYON, AZ,36.170278,-112.273056,FATAL(1),SUBSTANTIAL,AIRPLANE,RADFORD,RV-6,1,0,0
ERA12LA584,9/30/2012,GRANITE QUARRY, NC,35.6175,-80.443889,FATAL(1),SUBSTANTIAL,AIRPLANE,KEUTHAN,BUCCANEER II,1,0,0
CEN12LA203,3/24/2012,GRANITE SHOALS, TX,30.593055,-98.394166,FATAL(1),SUBSTANTIAL,AIRPLANE,ENBODY FRANK,GY 201 MINICAB,1,1,0
ERA14FA049,11/25/2013,GRANITEVILLE, SC,33.646944,-81.868889,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-23-160,1,0,0
CEN20LA306,7/25/2020,GRANT, NE,40.747222,-101.709999,FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT502,1,0,0
WPR21FA044,11/10/2020,GRASS VALLEY, CA,39.190833,-120.99861,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA38,1,0,0
ERA19FA183B,5/29/2019,GREEN COVE SPRINGS, FL,29.957778,-81.727223,FATAL(1),SUBSTANTIAL,AIRPLANE,VANS,RV4,1,1,0
ERA19FA183A,5/29/2019,GREEN COVE SPRINGS, FL,29.957778,-81.727223,FATAL(1),DESTROYED,AIRPLANE,VANS,VANS RV 4,1,1,0
WPR12FA164,4/12/2012,GREEN RIVER, WY,41.336111,-109.821389,FATAL(1),DESTROYED,AIRPLANE,CESSNA,320D,1,0,0
ERA17FA265,8/6/2017,GREEN TOWNSHIP, NJ,40.964722,-74.783056,FATAL(1),SUBSTANTIAL,WEIGHT-SHIFT,NORTH WING,FREEDOM,1,0,0
CEN13LA237,4/22/2013,GREENBRIER, AR,35.1775,-92.335,FATAL(1),DESTROYED,AIRPLANE,ALON,A2,1,0,0
ERA10LA105,1/4/2010,GREENBUSH, ME,45.126389,-68.629167,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,0,0
ERA15FA128,2/11/2015,GREENSBORO, NC,36.171111,-79.809444,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,0,0
ERA11FA493,9/17/2011,GREENVILLE, ME,45.451667,-69.541389,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172M,1,0,0
ERA18FA088,2/26/2018,GREENWOOD, MS,33.506667,-90.27,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-802,1,0,0
CEN14FA356,7/11/2014,GREENWOOD, IN,39.614722,-86.091389,FATAL(1),SUBSTANTIAL,AIRPLANE,MOONEY,M20M,1,1,0
CEN13LA046,11/5/2012,GROESBECK, TX,31.427778,-96.470834,FATAL(1),MINOR,AIRPLANE,SORENSEN,SPRINT MXII,1,0,0
CEN20LA272,7/11/2020,GROSSE ILE, MI,42.130924,-83.150482,FATAL,DESTROYED,AIRPLANE,GOLDEN CIRCLE AIR,T-BIRD,1,0,0
ERA20LA145,4/7/2020,GROVELAND, FL,28.411389,-81.835277,FATAL(1),SUBSTANTIAL,GLIDER,SCHEMPP HIRTH,STANDARD CIRRUS,1,0,0
CEN14LA255,5/27/2014,GUEYDAN, LA,29.966667,-92.567223,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 602,1,0,0
GAA20WA109,1/17/2020,GUIRATINGA, MT,-16.348889,-53.757778,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR,AT402,1,0,0
CEN12FA021,10/16/2011,GUTHRIE, OK,35.873611,-97.384722,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,1,2,0
CEN12FA091,11/24/2011,HACKENSACK, MN,46.960278,-94.425,FATAL(1),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,1,1,0
WPR13FA013,10/15/2012,HALF MOON BAY, CA,37.510278,-122.505278,FATAL(1),SUBSTANTIAL,AIRPLANE,AEROPRO CZ,A240,1,0,0
ERA10LA488,9/19/2010,HALIFAX, MA,42.025,-70.838055,FATAL(1),SUBSTANTIAL,HELICOPTER,SCHULMAN,MOSQUITO XEL,1,0,0
ERA13FA424,9/20/2013,HAMILTON TOWNSHIP, NJ,39.506389,-74.700556,FATAL(1),DESTROYED,AIRPLANE,BROWN ROBERT K,RV7A,1,0,0
ERA14FA232,5/9/2014,HAMILTON TOWNSHIP, NJ,39.476667,-74.650556,FATAL(1),SUBSTANTIAL,AIRPLANE,NAVION,G,1,3,0
ERA11FA468A,8/20/2011,HAMMONTON, NJ,39.659167,-74.752222,FATAL(1),SUBSTANTIAL,AIRPLANE,MITCHELL DAVID N,LANCAIR IV P,1,1,0
ERA11FA468B,8/20/2011,HAMMONTON, NJ,39.659167,-74.752222,FATAL(1),SUBSTANTIAL,AIRPLANE,YAKOVLEV,YAK-55M,1,1,0
CEN15LA399,8/26/2015,HANCOCK, WI,44.098333,-89.591389,FATAL(1),DESTROYED,AIRPLANE,WEATHERLY AVIATION COMPANY INC,620B,1,0,0
ERA18FA230,8/24/2018,HANSON, MA,42.0225,-70.835277,FATAL(1),SUBSTANTIAL,AIRPLANE,AERONCA,7AC,1,1,0
WPR10LA259,5/22/2010,HAPPY CAMP, CA,41.738055,-123.391111,FATAL(1),SUBSTANTIAL,AIRPLANE,SOCATA,TB-20,1,0,0
CEN15FA342,8/9/2015,HARBOR SPRINGS, MI,45.424445,-84.899444,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 32R-300,1,0,0
CEN19FA117,4/9/2019,HARLINGEN, TX,26.2925,-97.765,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR,AT 502,1,0,0
CEN18LA309,8/3/2018,HARTSEL, CO,39.005833,-105.576945,FATAL(1),NONE,BALLOON,CAMERON,A 250,1,1,9
CEN17FA152,4/12/2017,HARTSVILLE, IN,39.236389,-85.693055,FATAL(1),SUBSTANTIAL,AIRPLANE,TEMCO,GC 1B,1,0,0
CEN13FA214,3/29/2013,HAWLEY, MN,46.812778,-96.285277,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,152,1,0,0
CEN19FA218,7/11/2019,HAWLEY, MN,46,-96,FATAL(1),DESTROYED,GYROPLANE,GIBB,AR-1,1,0,0
WPR16FA086,3/21/2016,HAWTHORNE, CA,33.923611,-118.331389,FATAL(1),DESTROYED,WEIGHT-SHIFT,AIRBORNE,XT 912,1,0,0
WPR21LA003,10/4/2020,HAWTHORNE, CA,33.92385,-118.3311,FATAL,SUBSTANTIAL,AIRPLANE,EVOLUTION,REVO,1,0,0
WPR20LA191,6/23/2020,HAYDEN, ID,47.775001,-116.895553,FATAL,DESTROYED,HELICOPTER,ENSTROM,280,1,1,0
CEN19FA278,8/20/2019,HAYS, KS,38.726111,-99.341111,FATAL(1),DESTROYED,AIRPLANE,GRUMMAN,G164,1,0,0
CEN10LA234,5/2/2010,HAYSVILLE, KS,37.533056,-97.316389,FATAL(1),SUBSTANTIAL,ULTRALIGHT,CGS,HAWK,1,0,0
WPR16FA126,6/19/2016,HAYWARD, CA,37.605556,-122.035277,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA 23-150,1,0,0
WPR19FA188,7/15/2019,HAYWARD, CA,37.655833,-122.123611,FATAL(1),SUBSTANTIAL,HELICOPTER,ROBINSON,R44,1,1,0
ERA20FA056,12/25/2019,HEADLAND, AL,31.364167,-85.3125,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL,407,1,0,2
CEN11FA597,8/25/2011,HEATH, OH,40.021667,-82.463611,FATAL(1),DESTROYED,AIRPLANE,NICHOLS,LANCAIR 235,1,0,0
WPR21LA070,12/16/2020,HEBER CITY, UT,40.48581,-111.42531,FATAL,SUBSTANTIAL,GYROPLANE,SILVERLIGHT AVIATION LLC,AR-1,1,0,0
ERA12FA006,10/5/2011,HEDGESVILLE, WV,39.570278,-77.967778,FATAL(1),SUBSTANTIAL,AIRPLANE,HARRY L. WEBER,ARION LI,1,0,0
WPR13FA288,6/24/2013,HELENA, MT,46.747777,-112.003056,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,J35,1,0,0
ERA10FA471,9/8/2010,HELENA, GA,32.139722,-82.854167,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,182T,1,1,0
ANC18FA022,1/30/2018,HELENWOOD, TN,36.4025,-84.515278,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,35 A33,1,1,0
CEN15FA154,2/25/2015,HELOTES, TX,29.563611,-98.719445,FATAL(1),DESTROYED,AIRPLANE,ROSE,THUNDER MUSTANG,1,0,0
WPR19FA161,6/8/2019,HEMET, CA,33.733889,-117.0225,FATAL(1),SUBSTANTIAL,AIRPLANE,LOCKWOOD,AIRCAM,1,0,0
CEN15LA376,8/23/2015,HEMPSTEAD, TX,30.111944,-96.038055,FATAL(1),SUBSTANTIAL,GLIDER,SCHLEICHER,ASW 20,1,0,0
WPR17FA074,3/7/2017,HESPERIA, CA,34.375278,-117.318889,FATAL(1),SUBSTANTIAL,AIRPLANE,QUICKSILVER,MXL II,1,0,0
CEN19FA189,6/28/2019,HIAWATHA, KS,39.887777,-95.517223,FATAL(1),DESTROYED,AIRPLANE,BEECHCRAFT,58,1,0,0
ERA16FA248,7/11/2016,HICKORY, KY,36.882778,-88.678889,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL HELICOPTER TEXTRON CANADA,407,1,0,0
ERA17FA001,10/1/2016,HICKORY, NC,35.723889,-81.387777,FATAL(1),DESTROYED,AIRPLANE,CULVER,PQ 14A,1,0,0
CEN16LA312,8/8/2016,HICKORY RIDGE, AR,35.399166,-91.001944,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-502B,1,0,0
ERA15FA313,8/16/2015,HICKSVILLE, NY,40.754722,-73.501111,FATAL(1),DESTROYED,AIRPLANE,BEECH,C35,1,1,0
CEN14FA173,3/29/2014,HIGHLANDS RANCH, CO,39.552222,-105.003056,FATAL(1),DESTROYED,AIRPLANE,WORTHINGTON DONALD WAYNE,SONERAI II LT,1,0,0
CEN11LA399,6/17/2011,HIGHMORE, SD,44.572223,-99.391666,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-36-300,1,0,0
ERA20LA324,9/21/2020,HILLIARD, FL,30.752777,-81.979164,FATAL,DESTROYED,AIRPLANE,VANS,RV 8,1,0,0
CEN10FA181,4/1/2010,HILLSBORO, OH,39.188889,-83.538889,FATAL(1),DESTROYED,AIRPLANE,CESSNA,172D,1,0,0
CEN14LA205,4/18/2014,HILLSBORO, KS,38.315833,-97.2175,FATAL(1),SUBSTANTIAL,AIRPLANE,QUICKSILVER,GT400,1,0,0
CEN13FA067,11/21/2012,HILLSDALE, MI,41.917223,-84.559167,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-180,1,0,0
ERA10LA175,3/15/2010,HILTON HEAD ISLAND, SC,32.157222,-80.723056,FATAL(1),MINOR,AIRPLANE,SMITH EDWARD I,LANCAIR IV-P,1,0,2
ERA15FA046,11/8/2014,HINTON, VA,38.553889,-79.015,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,1,0
CEN17FA005,10/4/2016,HITCHCOCK, TX,29.273056,-95.071389,FATAL(1),DESTROYED,AIRPLANE,BEECH,D95A,1,1,0
CEN21LA080,12/8/2020,HITCHCOCK, TX,29.342925,-95.004477,FATAL,DESTROYED,AIRPLANE,VANS,RV6,1,0,0
WPR11LA272,6/21/2011,HOGELAND, MT,48.805833,-108.596111,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT-301,1,0,0
CEN21LA053,11/11/2020,HOLDEN, MO,38.707,-94.0058,FATAL,DESTROYED,WEIGHT-SHIFT,TRICK TRIKES,STSS,1,0,0
ERA14FA093,1/15/2014,HOLLAND, NJ,40.579167,-75.138889,FATAL(1),SUBSTANTIAL,AIRPLANE,AMERICAN CHAMPION AIRCRAFT,8KCAB,1,0,0
CEN12FA010,10/6/2011,HOLLAND, MI,42.745,-86.0925,FATAL(1),SUBSTANTIAL,AIRPLANE,BRINKERHUFF GERALD G,Q200,1,0,0
CEN17FA170,4/28/2017,HOLLIS, OK,34.700278,-99.908611,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 602,1,0,0
WPR11FA059,11/25/2010,HOLLISTER, CA,36.917223,-121.4875,FATAL(1),SUBSTANTIAL,AIRPLANE,MOONEY,M20R,1,0,0
WPR15LA233,8/6/2015,HOLLISTER, CA,36.952778,-121.463889,FATAL(1),SUBSTANTIAL,AIRPLANE,RYAN AERONAUTICAL,ST3KR,1,2,0
ERA15FA245,6/21/2015,HOLLY RIDGE, NC,34.471389,-77.603333,FATAL(1),SUBSTANTIAL,AIRPLANE,CZECH SPORT AIRCRAFT AS,PIPER SPORT,1,0,0
ERA21LA052,11/23/2020,HOLLYWOOD, FL,26.002833,-80.234444,FATAL,SUBSTANTIAL,AIRPLANE,LANCAIR,LEGACY FG,1,0,0
ERA20LA177,5/12/2020,HOLLYWOOD, FL,25.993055,-80.294723,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA34,1,1,0
ERA11FA401,7/15/2011,HOLLYWOOD, MD,38.308056,-76.535,FATAL(1),SUBSTANTIAL,GLIDER,SLINGSBY,CAPSTAN TYPE 49B,1,1,0
CEN16FA295,7/28/2016,HOLMEN, WI,43.978889,-91.213611,FATAL(1),DESTROYED,AIRPLANE,MOONEY,M20J,1,0,0
ANC12FA095,8/31/2012,HOMER, AK,59.526111,-151.341666,FATAL(1),SUBSTANTIAL,AIRPLANE,BELLANCA,7GCBC,1,0,0
ANC12FA073,7/10/2012,HOMER, AK,59.64,-151.501111,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,U206G,1,4,0
ANC19FA035,7/19/2019,HOMER, AK,59.469167,-151.489166,FATAL(1),SUBSTANTIAL,AIRPLANE,DE HAVILLAND,BEAVER DHC 2 MK.1,1,5,1
ERA17FA231,7/1/2017,HOMESTEAD, FL,25.495833,-80.7475,FATAL(1),DESTROYED,AIRPLANE,CESSNA,152,1,0,0
ERA12FA319,5/5/2012,HONESDALE, PA,41.513333,-75.25,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,177B,1,0,0
ERA17FA232,7/6/2017,HONESDALE, PA,41.515556,-75.251667,FATAL(1),SUBSTANTIAL,AIRPLANE,MORRISEY,2150A,1,0,0
WPR16FA072,2/18/2016,HONOLULU, HI,21.366667,-157.940277,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL,206B,1,4,0
ANC12FA083,8/2/2012,HOONAH, AK,58.259167,-135.119723,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA-32-301,1,0,0
CEN19FA271,8/18/2019,HOPEDALE, LA,29.816945,-89.276389,FATAL(1),DESTROYED,AIRPLANE,CESSNA,U206,1,2,0
ERA15FA326,8/27/2015,HOULTON, ME,46.100833,-67.804444,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA44,1,0,0
CEN20LA167,5/2/2020,HOUSTON, TX,29.947222,-95.395833,FATAL(1),SUBSTANTIAL,HELICOPTER,MD HELICOPTER,369,1,1,0
CEN16FA315,8/9/2016,HOWE, TX,33.5675,-96.5775,FATAL(1),SUBSTANTIAL,HELICOPTER,HUGHES,269C,1,1,0
WPR11LA064,11/29/2010,HUBBARD, OR,45.180278,-122.743611,FATAL(1),SUBSTANTIAL,AIRPLANE,KENNEDY,LANCAIR 320,1,0,0
ERA12FA280,4/14/2012,HUDSON, KY,37.685833,-86.335555,FATAL(1),SUBSTANTIAL,AIRPLANE,MANZITTO MICHAEL A,MWLANCAIR 235,1,0,0
CEN15LA344,8/9/2015,HUMBOLDT, IA,42.754722,-94.198611,FATAL(1),SUBSTANTIAL,GYROCRAFT,ERICKSON LARRY D,RAF 2000 GT,1,1,0
CEN17FA167,4/25/2017,HUNTSVILLE, TX,30.794166,-95.538333,FATAL(1),DESTROYED,AIRPLANE,CESSNA,421C,1,0,0
CEN19FA170,6/14/2019,HUNTSVILLE, TX,30.7825,-95.4875,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA28,1,1,0
CEN16FA001,10/2/2015,HUNTSVILLE, TX,30.751944,-95.5825,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 28-140,1,0,0
CEN10LA165,3/18/2010,HUNTSVILLE, AR,36.078056,-93.752778,FATAL(1),SUBSTANTIAL,AIRPLANE,WALSH PHILIP J,SEA REY,1,0,0
ANC12FA006,10/29/2011,ILIAMNA, AK,59.676945,-155.103333,FATAL(1),DESTROYED,HELICOPTER,EUROCOPTER,AS 350 B2,1,0,0
CEN12FA517,8/4/2012,IMPERIAL, NE,40.510278,-101.62,FATAL(1),SUBSTANTIAL,AIRPLANE,BELLANCA,7GCBC,1,0,0
ERA11FA272,4/30/2011,INDIANA, PA,40.621111,72.241111,FATAL(1),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,1,3,0
CEN13FA003,10/5/2012,INTRACOASTAL CITY, LA,29.787222,-92.158333,FATAL(1),SUBSTANTIAL,HELICOPTER,BELL,407,1,0,0
CEN12LA330,5/29/2012,IONIA, MI,42.938055,-85.060556,FATAL(1),SUBSTANTIAL,GLIDER,SCHLEICHER,ASW-27,1,0,0
CEN10LA401,7/15/2010,IOWA FALLS, IA,42.473611,-93.272223,FATAL(1),SUBSTANTIAL,AIRPLANE,KLEMME WILLIAM H,ZENITH CH 701,1,0,0
ERA18FA232,8/25/2018,ISLAND POND, VT,44.79,-71.826389,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA22,1,0,0
ERA20LA313,9/11/2020,JACKSON, TN,35.584445,-88.940002,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,A36,1,0,0
ERA18FA146,5/12/2018,JACKSONVILLE, AL,33.798055,-85.725278,FATAL(1),DESTROYED,AIRPLANE,BEECH,35A33,1,1,0
WPR20FA067,1/20/2020,JACKSONVILLE, TX,31.905556,-95.086666,FATAL(1),DESTROYED,AIRPLANE,CESSNA,150,1,0,0
CEN13LA062,11/18/2012,JACKSONVILLE, TX,31.869445,-95.2175,FATAL(1),SUBSTANTIAL,AIRPLANE,"JABIRU USA SPORT AIRCRAFT, LLC",J250-SP,1,0,0
ERA12FA130,12/31/2011,JACKSONVILLE, FL,30.324167,-81.521945,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA-25-235,1,0,0
ERA16FA005,10/8/2015,JASPER, GA,34.443055,-84.451667,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 38-112,1,0,0
CEN17FA085,1/25/2017,JAY, OK,36.501111,-94.808611,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172,1,0,0
WPR18FA253,9/5/2018,JEAN, NV,35.790833,-115.319445,FATAL(1),DESTROYED,AIRPLANE,COMMANDER,114,1,0,0
CEN14LA415,8/10/2014,JEANERETTE, LA,29.912222,-91.668889,FATAL(1),DESTROYED,HELICOPTER,BELL,47G 2,1,0,0
CEN16FA304,8/3/2016,JEANERETTE, LA,29.997777,-91.405556,FATAL(1),SUBSTANTIAL,HELICOPTER,SCHWEIZER,269C 1,1,0,0
ERA12LA141,1/8/2012,JEFFERSON, GA,34.172223,-83.556944,FATAL(1),DESTROYED,AIRPLANE,BOWERS FLY BABY,1-A,1,0,0
CEN13LA163,2/15/2013,JENNINGS, LA,30.188333,-92.632223,FATAL(1),SUBSTANTIAL,AIRPLANE,PZL MIELEC,M-18A,1,0,0
CEN16FA215,6/12/2016,JONESBORO, AR,35.826389,-90.549166,FATAL(1),DESTROYED,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,1,0,0
CEN14LA379,6/30/2014,JONESVILLE, LA,31.675834,-91.834444,FATAL(1),SUBSTANTIAL,AIRPLANE,KOLB,MARK III,1,0,0
WPR20FA016,10/25/2019,JORDAN VALLEY, OR,43.394722,-117.046944,FATAL(1),SUBSTANTIAL,HELICOPTER,ENSTROM,280F,1,1,0
ANC15FA049,7/17/2015,JUNEAU, AK,58.335277,-135.066945,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,207A,1,4,0
WPR15FA161,5/14/2015,JUNTURA, OR,43.759722,-118.088333,FATAL(1),SUBSTANTIAL,AIRPLANE,BELLANCA,7GCBC,1,0,0
CEN15FA264,6/8/2015,KADOKA, SD,43.833334,-101.497222,FATAL(1),SUBSTANTIAL,AIRPLANE,BELLANCA,7GCBC,1,0,0
WPR13LA062,12/1/2012,KAHULUI, HI,21.026111,-156.454167,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,172S,1,0,0
WPR14FA068,12/11/2013,KALAUPAPA, HI,21.216667,-156.983334,FATAL(1),DESTROYED,AIRPLANE,CESSNA,208B,1,8,0
WPR11FA429,9/4/2011,KANAB, UT,37.134444,-112.469167,FATAL(1),SUBSTANTIAL,AIRPLANE,BREWSTER,LONG-EZ,1,0,0
CEN11LA582,8/20/2011,KANSAS CITY, MO,39.123056,-94.592777,FATAL(1),SUBSTANTIAL,AIRPLANE,VERTICAL UNLIMITED LLC,12,1,0,0
CEN12FA617,9/9/2012,KANSASVILLE, WI,42.698611,-88.136944,FATAL(1),SUBSTANTIAL,AIRPLANE,BEECH,A36,1,0,0
WPR10FA373,7/29/2010,KAPOWSIN, WA,47,-122.233333,FATAL(1),SUBSTANTIAL,AIRPLANE,MARSHALL,CH601 HDS,1,1,0
CEN12FA421,7/7/2012,KARNACK, TX,32.661944,-94.219723,FATAL(1),DESTROYED,AIRPLANE,BEECH,E90,1,0,0
CEN19FA221,7/13/2019,KATY, TX,29.775,-95.721945,FATAL(1),DESTROYED,AIRPLANE,CESSNA,172,1,0,0
CEN19FA078,1/31/2019,KATY, TX,30.588611,-96.363889,FATAL(1),DESTROYED,AIRPLANE,MOONEY,M20K,1,0,0
WPR17FA091,4/27/2017,KEENE, CA,35.195833,-118.503611,FATAL(1),DESTROYED,AIRPLANE,NANCHANG,CJ6A,1,0,0
WPR10FA326,7/6/2010,KELLER, WA,46.116389,-118.699444,FATAL(1),SUBSTANTIAL,AIRPLANE,CESSNA,150,1,1,0
ANC13FAMS1,10/13/2012,KENAI, AK,60.472778,-151.022223,FATAL(1),DESTROYED,AIRPLANE,PIPER,PA-18-150,1,0,0
ERA14FA044,11/17/2013,KENANSVILLE, NC,35.014722,-77.960556,FATAL(1),DESTROYED,AIRPLANE,FOCKE-WULF,FWP 149D,1,0,0
CEN16LA260,7/7/2016,KENNETT, MO,36.29,-89.986389,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR INC,AT-602,1,0,0
ANC10FA064,7/23/2010,KETCHIKAN, AK,55.400556,-131.736389,FATAL(1),SUBSTANTIAL,AIRPLANE,DEHAVILLAND,BEAVER DHC-2 MK.1,1,0,0
ANC19FA033,7/11/2019,KETCHIKAN, AK,55.299166,-131.6325,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA 24-180,1,0,0
CEN16LA154,4/18/2016,KILBOURNE, LA,32.999722,-91.315,FATAL(1),DESTROYED,AIRPLANE,AIR TRACTOR INC,AT 502,1,0,0
CEN12LA187,3/13/2012,KIMBERLING, MO,36.605833,-93.44,FATAL(1),SUBSTANTIAL,AIRPLANE,BRICE RON,GLASTAR SPORTSMAN 2+,1,0,0
WPR19LA063,1/13/2019,KINGMAN, AZ,35.101944,-113.886111,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,PA22,1,1,0
CEN12FA616,9/8/2012,KINGSLAND, TX,30.683611,-98.419445,FATAL(1),SUBSTANTIAL,AIRPLANE,PIPER,J3C-65,1,0,0
WPR12LA218,5/19/2012,KINGSTON, NV,39.206111,-117.039722,FATAL(1),SUBSTANTIAL,GLIDER,AVIA STROITEL,AC-5M,1,0,0
ERA11FA165,2/26/2011,KINGSTON, NY,41.980834,-73.946944,FATAL(1),SUBSTANTIAL,AIRPLANE,BRITISH AIRCRAFT CORP,BAC 167 STRIKEMASTER,1,0,0
CEN15FA127,1/28/2015,KINGSTON, OK,33.958056,-96.589166,FATAL(1),SUBSTANTIAL,AIRPLANE,EAGLESTON JOHN H,VANS RV9A,1,0,0
CEN10FA310,6/7/2010,KNOBEL, AR,36.319167,-90.604167,FATAL(1),SUBSTANTIAL,AIRPLANE,AIR TRACTOR,AT602,1,0,0
CEN13FA446,7/29/2013,KNOX, IN,41.319723,-86.663611,FATAL(1),DESTROYED,AIRPLANE,CAMPBELL EARL S JR,RV-6A,1,0,0
